GDP per capita,country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
9693.330091255,Mexico,01-01-2017,49.870624244,33.990267239,1943950,758,7.370014636,-0.951904118,0.123801619,100,9.99,,474498.5,679728.327,63.190543995,6.041457240,0.717765144,0.646666667,0.328319997,,12.687431727,19.866492092,-0.065339759,0.199835479,0.607,,,88.720833333,53.03178861,,0.436510296,1190721475958.84,-0.806073427,0.201735362,-0.585919917,0.154258609,0.182092488,0.191425934,4.518219948,2.75801349,,,16.947,6.615,74.138,122839258,24731228,-0.087846942,0.123326100,26.114615680
10130.320698455,Mexico,01-01-2018,49.649425140,33.924540240,1943950,758,7.332027454,-0.948684394,0.126671717,99.5,10.16,,444898.4,651037.0505,63.794779187,4.899350154,2.695226949,0.421666667,0.307110012,,12.712157296,19.869709708,-0.292913616,0.200503990,0.611657083,,,87.768333333,56.6595668,3.05,0.477494205,1256300182983.65,-0.673981011,0.202375144,-0.641823947,0.146176517,0.084375463,0.191480890,4.254220009,2.67172027,41.9,46,16.465,6.856,74.015,124013861,24609311,-0.008581652,0.125371203,29.581370628
8894.890650036,Mexico,01-01-2020,49.969392217,33.793091386,1943950,758,6.065323882,-0.921504736,0.143402383,99.4,12.33,,383131.4,592321.1717,64.815608426,3.396834156,1.431052019,1.016666667,0.296380013,45.850583377,13.901526794,21.704336418,-0.269939870,0.231793165,0.612949848,,,87.997083333,71.49017499,,0.737796051,1120741118380.27,-0.791369319,0.208693087,-0.646558285,0.146567494,-0.012910045,0.202663422,4.625720024,3.30063844,43.9,44.6,15.565,9.33,70.133,125998302,24278613,-0.026169067,0.125225872,29.185314058
3623.329336783,"Micronesia, Fed. Sts.",01-01-2018,7.142857143,91.942857143,700,,,0.672230363,0.293962538,78.312164307,2,,147.8,230.025528,158.47,1.498400236,5.771890701,,,23.112356733,25.196273850,21.507160576,0.163868219,0.385205060,0.466416776,,,24.455833333,,,,401932300,1.315120697,0.257120162,0.035041142,0.323131740,-0.923807919,0.300071925,9.697045326,3.06692934,,,21.2,5.472,71.318,110929,85745,1.123436809,0.295089126,
3639.412698696,"Micronesia, Fed. Sts.",01-01-2020,7.142857143,92.028571429,700,,,0.875658691,0.304204136,81.854408264,2.03,,107.5,194.111345,160.151428571,0.554594631,13.484162445,,,25.404512990,6.426314951,21.410615055,0.358195007,0.427005619,0.505966544,,,36.310416667,40.12946709,,,408000000,1.118729949,0.247384042,0.188530937,0.357103318,-0.891345799,0.335054785,10.539216042,2.79035926,,,20.837,6.065,70.674,112106,86397,1.129765034,0.226966977,
2436.799351024,Moldova,01-01-2010,75.038051750,11.400304414,32850,450,21.569516886,-0.671865046,0.139256313,99.278327942,20.01,2144.039486381,8295.1,12677.23059,99.778784815,7.483850864,-12.711406721,9.228333333,0.366499990,21.932561259,15.160640723,29.143656925,-0.656645715,0.206705332,0.555781424,,,,29.68,2.57,0.262879175,6974982369.60155,-0.381340742,0.260473907,-0.357611090,0.133950889,-0.132566243,0.160728082,7.592299938,4.64634132,,32.1,14.265,12.582,69.357,2862354,1642419,-0.055253185,0.132860422,7.204638373
3454.954690391,Moldova,01-01-2017,70.456065673,11.751292186,32890,450,23.136649868,-0.823586464,0.121226959,99.98,26.07,,8064,12762.92852,95.909388380,6.570229975,3.868370945,3.557706033,0.257889986,29.667496342,17.727390431,27.240632595,-0.565548003,0.205073506,0.58,,,69.237916667,49.9,,0.319318626,9519053158.46404,-0.314989507,0.213935792,-0.435822159,0.144303724,-0.048481759,0.182429761,5.710169792,3.54974651,,25.9,13.805,13.088,70.516,2755189,1582663,-0.016676281,0.124017768,4.433256847
4156.957500223,Moldova,01-01-2018,68.635530161,11.752971693,32885.3,450,23.093592120,-0.746429086,0.125011712,99.99,25.75,,8555.9,13307.76689,94.254394669,3.045053973,5.461109875,4.08,0.256260008,27.510778171,18.014083738,27.783597822,-0.501230299,0.213776737,0.581760943,,,75.62125,50.3,2.46,0.326375110,11253727815.4762,-0.402226478,0.212307975,-0.433740765,0.138274923,-0.032315399,0.184343949,5.538879871,3.72367048,,25.7,13.443,13.339,70.492,2707203,1553149,-0.109600902,0.126422212,5.283533169
4376.242493183,Moldova,01-01-2020,68.865061457,11.753221873,32884.6,450,18.709642814,-0.571009994,0.147555470,100,23.66,,8611.2,12985.65753,91.747326054,3.765971222,2.467431084,2.985833333,0.235110000,33.955575216,17.909898489,32.722272373,-0.545202792,0.280114144,0.584153533,,,82.26125,59.15294877,,0.374770670,11531967881.0624,-0.340128064,0.232469827,-0.501107097,0.146382406,-0.010916068,0.217113957,6.601260185,4.39417887,,,12.481,14.445,70.166,2635130,1506003,-0.045278657,0.128101304,3.014736225
3708.248221347,Mongolia,01-01-2017,72.863571383,9.103265913,1557255.4,241,27.391795397,-0.476011604,0.122776255,93.620758057,3.19,,19575.5,51464.86134,1.988132454,4.301431053,8.309060220,6.156311117,0.134200007,,13.546908447,23.701511982,-0.277832061,0.194271609,0.626,,,73.772083333,23.71426517,,0.762153818,11480847740.736,0.783370972,0.209813088,-0.316355377,0.149695590,-0.125497416,0.175571561,4.318223953,2.46228957,,,24.222,5.994,70.237,3096030,979491,0.293320835,0.125948071,6.169191863
4165.022821019,Mongolia,01-01-2018,72.841634800,9.102555458,1557255,241,28.561878052,-0.448486507,0.125601873,98.1,3.26,,21545.7,53370.23536,2.031774501,6.824247901,9.034455714,,0.101609997,65.965314737,16.688528314,22.500629131,-0.246496841,0.199342161,0.617309272,,,76.462083333,47.13000188,2.37,0.727577568,13178094720.4986,0.831077039,0.208318025,-0.278373808,0.144804358,0.008206715,0.177522719,3.997427225,2.21002984,,32.7,23.836,5.663,71.199,3163991,998397,0.244647413,0.129141465,6.194707886
4041.174145644,Mongolia,01-01-2020,72.358943590,9.099658488,1557506.803,241,20.732207086,-0.494477481,0.143438607,99.502166748,3.98,,21184.7,53921.45499,2.115133618,3.796040261,12.751251518,,0.133010000,73.936783515,14.145787233,33.178993542,-0.420242369,0.231811717,0.614397526,,,81.854583333,65.63058022,,0.776864756,13312981429.0891,0.717772186,0.226481333,-0.267986298,0.149334416,-0.108932532,0.201372653,4.663455009,3.15984797,,,22.405,5.475,72.141,3294335,1032543,0.376543373,0.127635494,6.222803692
6688.402596413,Montenegro,01-01-2010,38.066914498,61.486988848,13450,,35.765587151,-0.253896862,0.154733673,99.153144836,49.09,5419.516069664,2584.2,4138.037945,46.054126394,0.654946570,7.800658921,6.325418674,,,,,0.132998168,0.267693490,0.585171521,,,,37.5,2.43,1.814347747,4142983843.4912,0.584210992,0.273786128,-0.063613631,0.149066254,-0.007252727,0.199103221,,,,,12,9.1,75.990243902,619428,222127,0.189805597,0.137913540,2.377013330
7803.358244652,Montenegro,01-01-2017,19.055762082,61.486988848,13450,,45.159400301,-0.084510088,0.168203220,100,37.77,,2267,3525.503759,46.273085502,2.380235991,3.247479159,4.85,0.348980010,,,,0.171560645,0.239614099,0.615,,,59.955416667,71.27233254,,1.362776774,4856599480.79882,-0.062578022,0.233241320,-0.109790176,0.171397299,0.323513836,0.235586688,,4.58153057,33.7,36.9,11.9,10.5,76.485365854,622373,208638,0.124219105,0.139226094,2.371773992
8850.374924837,Montenegro,01-01-2018,19.092936803,61.486988848,13450,,46.663356623,-0.014548845,0.165727556,100,40.6,,2500.3,3740.763147,46.262230483,2.611223783,3.199830331,5.995833333,0.503740013,,,,0.090690002,0.253221393,0.622822225,,,64.740416667,71.51710049,2.75,1.369294873,5506942238.35668,0.037592556,0.230162203,0.003172450,0.162138432,0.391958714,0.237238094,,4.96868992,31.4,36.8,11.7,10.5,76.841463415,622227,206498,0.061907254,0.143539459,2.217103528
7677.371321068,Montenegro,01-01-2020,19.178438662,61.486988848,13450,,28.355499728,-0.042974085,0.170031041,99.853111267,39.56,,2527.2,3764.437423,46.193754647,-0.255655700,6.092972203,5.002662736,,,,,-0.106561251,0.267702609,0.633181810,,,73.152083333,77.60879306,,1.738027260,4769996866.00758,-0.061226465,0.247393817,-0.039458431,0.152726397,0.424208730,0.250315934,,7.13466835,30.9,35.4,11.4,11.7,75.931707317,621306,201999,0.041489806,0.134961858,2.861469126
3106.907405081,Morocco,01-01-2010,67.193143625,12.714698633,446300,346,21.917881227,-0.231423751,0.166111231,95.725723267,13.91,773.051112333,51749.5,70743.44395,72.742247367,0.993557401,,,0.660359979,47.098265674,21.088964089,25.028144803,-0.230588347,0.215132147,0.474434584,,,,52,,3.390796101,100865329473.44,-0.383013308,0.243547097,-0.213534176,0.154419869,-0.119565077,0.191954479,,2.3400414,,,21.402,5.966,70.829,32464865,13629400,-0.698601484,0.109907657,1.389194133
3336.528644085,Morocco,01-01-2017,69.564302487,12.797647322,446300,346,22.900860761,-0.199214861,0.130801335,100,10.45,,63014.9,84413.58902,79.605904100,0.754663249,,,,,20.129701232,22.679271230,-0.304876983,0.194474623,0.5,,,57.009583333,61.76221201,,3.183795794,118540573367.844,-0.378089100,0.213935792,-0.278771549,0.160849988,-0.158644408,0.199362278,4.735649586,2.14111829,,,19.298,5.642,73.66,35528115,13533370,-0.670858324,0.119791180,2.141965626
3544.391026192,Morocco,01-01-2018,68.397506610,12.820053775,446300,346,22.888373853,-0.289577842,0.133838758,98.1,10.86,,64286.1,85788.26699,80.500808873,1.803916711,,,,,20.286121378,22.857506921,-0.349293292,0.202915773,0.492540985,,,59.8575,64.80386519,2.54,3.130136053,127341147581.818,-0.348556757,0.212307975,-0.248697802,0.153058544,-0.259155303,0.199100927,4.960227013,2.14311552,,,18.813,5.637,73.986,35927511,13489703,-0.675675571,0.123827435,1.419524999
3307.650772753,Morocco,01-01-2020,68.021510195,12.866883262,446300,346,17.310583527,-0.412526339,0.149969786,100,10.92,,66719.5,88027.79761,82.206524759,0.705968661,,,,,20.022112046,27.210212307,-0.188582316,0.236631736,0.504116356,,,63.16625,84.12036305,,4.209657271,121353645057.144,-0.359539151,0.232469827,-0.188088924,0.154206187,-0.047914837,0.217113957,6.284598827,2.60883594,,,17.889,6.073,73.92,36688772,13379661,-0.595822215,0.120560989,1.248338337
464.294721264,Mozambique,01-01-2017,52.431903151,47.568096849,786380,1032,26.297148579,-0.857985020,0.134091333,24.3,79.05,,7162.3,32115.43737,36.330325034,15.113207390,18.409403957,2.586921560,,78.504609253,22.112084946,17.625674940,-0.958367050,0.172041640,0.361,,,55.390833333,7.796326608,,0.987964415,13264640645.7768,-0.917248428,0.210047334,-1.008332849,0.151567653,-0.772097945,0.171870664,5.505559921,1.74276435,,,38.127,8.69,59.771,28569441,18440146,-0.419679195,0.120178975,
510.379996498,Mozambique,01-01-2018,52.663892774,47.336107226,786380,1032,33.885741074,-0.808722258,0.134411931,31.1,79.81,,6875.1,34533.02892,37.416869707,3.911334400,18.486633013,6.745569135,,81.353717411,21.192637130,19.649486940,-0.960750163,0.170878753,0.355467021,,24.9,54.774583333,10.9,,1.335336546,15017358750.6113,-0.833329558,0.210528076,-1.067342639,0.145798758,-0.796630502,0.167951137,5.452189922,1.80703926,,,37.753,8.337,60.526,29423878,18834813,-0.484441161,0.127077892,
456.581928995,Mozambique,01-01-2020,52.663892774,46.725196470,786380,1032,25.005650071,-0.774722815,0.154967412,30.612382889,80.91,,6945.5,33749.36732,39.647802589,3.483935675,13.475925969,7.703053340,,101.390929406,21.526702436,22.904909863,-0.769691467,0.209250361,0.362116665,,,55.208333333,16.31226657,,2.020604728,14235420505.2904,-1.281614184,0.217306077,-1.061634064,0.146844566,-0.772882998,0.180446461,6.642562866,2.41862082,,,36.974,8.004,61.172,31178239,19619219,-0.591020644,0.123469397,
1263.285263429,Myanmar,01-01-2017,19.997855228,45.060160858,652750,2091,10.142115621,-0.590761244,0.132504433,69.814836598,59.92,,32497,124412.8191,80.104697051,4.572536553,9.564810611,,0.034839999,,6.077742329,16.919888937,-1.087967515,0.217476293,0.473,,,53.5525,23.62108195,,3.641948938,66055090634.4518,-1.084094286,0.216968179,-0.959706306,0.161897779,-0.841920257,0.185010672,2.326339960,0.75167263,,30.7,18.129,8.808,65.843,52288341,36433470,-0.864633381,0.126507714,2.662161341
1288.418086991,Myanmar,01-01-2018,20.026505286,44.619748736,652700,2091,11.950049428,-0.612783849,0.135200873,66.100936890,59.85,,32784.5,126490.1209,80.689465298,6.872328657,10.118468387,,0.063539997,,2.756971253,6.381161004,-1.091225863,0.227887586,0.471832514,,,60.936666667,28.7,2.3,2.359790432,67855845007.3168,-1.266946793,0.215846255,-1.043103933,0.156284943,-0.750430942,0.186357453,2.157480001,0.72659922,,,17.869,8.622,66.465,52666014,36561274,-0.900316596,0.129500493,2.756996191
1479.613689254,Myanmar,01-01-2020,19.887538879,43.734030980,652670,2091,,-0.680532873,0.146050677,70.415740967,59.75,,33874.6,128949.3985,81.853307184,,9.007835035,,0.148969993,,,,-1.013910890,0.258859247,0.477652013,,,65.3975,41.95429049,,2.990475889,79045695084.5069,-1.511704564,0.232469827,-1.194724917,0.152753234,-0.621483266,0.203245416,,0.73733534,,,17.363,8.819,66.797,53423198,36786680,-0.939285517,0.127704129,2.940670081
5445.420063027,Namibia,01-01-2010,47.138918243,8.926368594,823290,285,12.022882675,0.315519512,0.163877249,44.401741028,31.21,1601.031977291,3103.5,12644.0574,2.549856065,4.874919876,5.778789664,3.26,0.139630005,1.606949193,25.542315978,28.102114436,0.155254886,0.211760283,0.393709779,,,,11.6,2.02,3.514743975,11431412421.1316,0.846940041,0.243547097,0.214178309,0.155987963,0.213284954,0.191954479,8.243300438,3.98765874,,,30.423,11.062,56.015,2099271,1225638,0.349807352,0.124049254,14.957576930
5453.570623415,Namibia,01-01-2017,47.141347520,8.322620219,823290,285,10.512836606,0.261637181,0.140614331,52.5,30.21,,4224,12376.72675,2.872054805,6.145799811,0.097994734,1.660482411,,5.436385894,31.694632926,36.630685055,0.224006698,0.196604654,0.435,,,52.605833333,36.83740647,,3.522388500,12895153160.466,0.621905208,0.219212145,0.276348203,0.172380686,-0.117812462,0.215175807,9.708672523,4.05778646,,,29.503,8.47,62.293,2364534,1205794,0.550323427,0.124564923,
5687.381042800,Namibia,01-01-2018,47.141347520,8.236368716,823290,285,9.981383156,0.307371318,0.144750893,52.321655273,30.85,,4279.3,11616.69332,2.922032334,4.291591053,5.471391623,2.148031903,,5.494035207,29.180088234,33.101242930,0.113843136,0.204862416,0.445078075,,,52.181666667,40,,3.332692284,13682018827.0434,0.684950054,0.217243075,0.329466939,0.163594484,-0.000688285,0.214424282,9.622286797,3.86995769,,,29.008,8.403,62.586,2405680,1202070,0.466437668,0.129699230,19.786501158
4252.041720144,Namibia,01-01-2020,47.141347520,8.063865710,823290,285,13.525181820,0.284111679,0.161820993,52.3,31.3,,3952.8,13560.37867,3.023355075,2.209382369,3.093806874,2.628097502,,,31.162488988,38.068239772,0.041973423,0.226563811,0.446437538,,,53.638333333,48.76420428,,3.480857094,10583748541.5258,0.512376428,0.237614140,0.333425730,0.159591347,0.009977600,0.233334079,9.277998924,4.40352678,,,27.876,8.475,62.829,2489098,1193946,0.557084858,0.125419647,12.173084386
10124.700622095,Nauru,01-01-2020,20,0,20,,,0.599186838,0.377533257,100,1.4,,41.4,47.328063,615.75,,,,,,44.346832151,103.596292774,0.145206913,0.482409477,0.508412123,,,,76.6826512,,,124685688.161094,0.776040912,0.288033247,-0.103149951,0.500586987,-0.083867647,0.495800555,6.482572079,8.92148685,,,28.364,6.602,63.437,12315,0,0.535820067,0.226966977,
1027.965474473,Nepal,01-01-2017,28.747820021,41.590722009,143350,1500,11.107884133,-0.776277244,0.154632375,86.624656677,76.41,,13265.3,43035.48884,196.605692361,3.627096107,,,,,17.999362121,16.853808448,-0.942965806,0.217251182,0.49,,,55.396666667,24.3,,1.484977185,28971588880.3546,-0.584101200,0.212728530,-0.694215536,0.159235984,-0.740814745,0.190679178,3.528923750,1.06542635,,,21.376,6.971,68.91,28183426,22733879,-0.199515790,0.127624407,2.189229978
1161.534349637,Nepal,01-01-2018,28.747820021,41.590722009,143350,1500,10.632644076,-0.688618004,0.147273734,93.92,74.29,,15139.4,45363.09484,198.860913847,4.061163388,,,,,19.082826058,20.165791696,-0.954992533,0.224942714,0.498192400,,,54.385833333,28.6,2.51,1.349982193,33111525183.2178,-0.542416573,0.212798074,-0.491404861,0.152901411,-0.775707901,0.194195017,3.664405584,1.06721246,,,21.026,7.041,68.979,28506712,22879487,-0.129691318,0.131105155,2.210005840
1139.189892039,Nepal,01-01-2020,28.747820021,41.590722009,143350,1500,5.918170266,-0.598265946,0.151231736,89.9,74.54,,14949.2,45868.55644,204.734056505,5.052366553,,,,39.048563128,15.773649732,20.164782930,-0.985539317,0.255562872,0.504601777,,,57.31,45.84615896,,1.323384465,33433659223.6349,-0.180229142,0.220344901,-0.512035429,0.151509732,-0.735240161,0.210995838,4.211066723,1.55479288,,,20.64,7.209,69.246,29348627,23309854,-0.084038779,0.129363507,
50999.745116888,Netherlands,01-01-2010,55.508449452,11.072635636,33730,778,30.582750016,2.090060711,0.153291345,100,3.85,7006.273820531,171110.5,200804.2066,492.599881411,1.275305696,0.802043739,,1.704040051,,20.986190270,41.868967923,1.770326972,0.218765646,0.797099113,,,,90.72,4.07,1.325433715,847380859016.668,0.940750122,0.239330947,1.811732054,0.154795170,1.729081273,0.235530734,5.489089966,6.94804478,15.1,27.8,11.1,8.2,80.702439024,16615394,2137737,1.450568914,0.146318108,0.866576314
48675.222335021,Netherlands,01-01-2017,54.024354024,10.891000891,33670,778,41.011174329,1.745200634,0.124809504,100,6.39,,155710.9,183624.9553,508.8,1.381458714,,,2.178570032,,23.085541343,37.807967529,1.813593507,0.208749488,0.8,,,80.21625,93.19727891,,1.156803668,833869641687.06,0.907122314,0.209813088,1.758017182,0.158714339,2.039988995,0.220789850,5.175099850,6.50196552,17,28.5,9.9,8.8,81.760975610,17131296,1528626,1.495975733,0.121724494,0.767120829
53044.532435225,Netherlands,01-01-2018,54.143154143,10.918621919,33670,778,42.733460924,1.888952136,0.134504512,100,7.44,,151382.3,177770.9977,511.779744580,1.703497947,,,2.138799906,,23.056330403,37.658384443,1.809711099,0.209096208,0.803038597,,,88.219583333,91.89189189,4.02,1.216674182,914043438179.607,0.838097334,0.208318025,1.744731426,0.152301222,2.013643742,0.222046480,5.357649803,6.5860281,16.7,28.1,9.8,8.9,81.812195122,17231624,1466411,1.499294758,0.123570561,0.578501412
52162.570115041,Netherlands,01-01-2020,53.889218889,10.974160974,33670,778,38.879270985,2.000247002,0.149796650,100,10.79,,130315.1,155912.4883,518.013068013,1.272460378,,,2.321820021,,24.373218837,42.944772953,1.805714965,0.231866837,0.789915025,,77.4,88.587083333,91.33333333,,1.441263983,909793466661.481,0.830863893,0.226481333,1.708140492,0.150381744,1.748252153,0.233886927,5.423810005,7.66171503,16.3,26,9.7,9.7,81.358536585,17441500,1354158,1.519863963,0.111107700,0.613723635
33676.774123992,New Zealand,01-01-2010,43.325357943,37.401238084,263310,1732,14.889846545,2.329403400,0.174142480,100,29.37,9601.903142023,31049.3,80643.49163,16.523109643,2.302023860,3.023510209,3.480158992,,34.810550698,26.152300066,34.232790078,1.811324596,0.227385253,0.778691292,,,,80.46,3.65,1.209901056,146517541181.254,1.236488819,0.239330947,1.861887574,0.157016754,1.812367320,0.235530734,6.507682800,7.50836039,,,14.68,6.53,80.904878049,4350700,602137,1.507505536,0.143270001,0.989338497
42910.972836249,New Zealand,01-01-2017,40.423835023,37.411606092,263310,1732,15.174476246,2.195156574,0.135357782,100,28.4,,32927.4,82414.82108,18.281113516,1.850787675,1.200616600,2.996666667,1.349120021,38.664712823,27.332452728,29.922854126,1.727680802,0.221605092,0.767,,,83.5525,87.7,,1.052309347,206556258844.567,1.562132120,0.201735362,1.883379459,0.162464306,2.081287861,0.220789850,5.270209789,6.76606941,,,12.38,6.92,81.858536585,4813600,651473,1.558077335,0.137973666,0.737424049
43236.886692340,New Zealand,01-01-2018,39.869355513,37.427936653,263310,1732,15.679972510,2.135031462,0.144558311,100,28.93,,32409,81806.76913,18.611522540,1.598297038,,,,36.623872175,27.476956938,29.698541297,1.628836632,0.221195087,0.771214008,,,83.5,89,3.88,1.105276833,211886686924.483,1.512160897,0.202375144,1.833721280,0.155484006,2.000859737,0.222046480,5.183808804,6.7610755,,,11.84,6.78,81.707317073,4900600,659719,1.604166865,0.139636368,1.550058840
